TransactionID,PaymentMethod,Datetime,Amount,Status,CustomerID
TR1307,Apple Pay,2023/2/3,168.04,Declined,CID1266
TR1308,Credit Card,2023/1/29,222.83,Finished,CID1434
TR1309,Credit Card,2023/9/1,431.57,Declined,CID1761
TR1310,Bank Transfer,2023/7/31,449.51,Finished,CID1280
TR1311,Credit Card,2023/10/26,195.97,Finished,CID1830
TR1312,Credit Card,2023/8/2,270.35,Declined,CID1875
TR1313,Credit Card,2023/7/25,147.47,Finished,CID1726
TR1314,Bank Transfer,2022/3/20,217.41,Declined,CID1029
TR1315,Bank Transfer,2023/1/10,468.19,Finished,CID1627
TR1316,Credit Card,2022/2/17,259.65,Finished,CID1812
TR1317,Apple Pay,2022/11/9,329.84,Finished,CID1872
TR1318,Credit Card,2023/2/2,309.28,Declined,CID1437
TR1319,Bank Transfer,2022/9/29,173.96,Finished,CID1502
TR1320,Bank Transfer,2022/1/12,469.25,Declined,CID1756
TR1321,Bank Transfer,2022/2/6,411.17,Finished,CID1346
TR1322,Bank Transfer,2023/8/1,311.36,Declined,CID1801
TR1323,Apple Pay,2023/3/23,242,Declined,CID1515
TR1324,Credit Card,2022/11/2,356.97,Declined,CID1510
TR1325,Credit Card,2022/5/3,380.07,Declined,CID1321
TR1326,Apple Pay,2023/4/3,22,Finished,CID1229
TR1327,Bank Transfer,2023/3/30,187.84,Declined,CID1459
TR1328,Bank Transfer,2023/9/28,87.41,Declined,CID1331
TR1329,Bank Transfer,2022/8/1,47.43,Declined,CID1624
TR1330,Bank Transfer,2022/10/21,36.06,Finished,CID1275
TR1331,Apple Pay,2023/9/9,270.55,Declined,CID1069
TR1332,Apple Pay,2023/9/1,71.37,Declined,CID1273
TR1333,Bank Transfer,2023/2/7,454.77,Declined,CID1345
TR1334,Credit Card,2023/9/29,39.06,Finished,CID1785
TR1335,Bank Transfer,2022/11/27,311.55,Declined,CID1830
TR1336,Bank Transfer,2023/11/26,445.38,Declined,CID1123
TR1337,Bank Transfer,2023/11/18,129.25,Finished,CID1572
TR1338,Apple Pay,2023/1/18,43.02,Declined,CID1027
TR1339,Apple Pay,2023/11/24,475.8,Declined,CID1090
TR1340,Bank Transfer,2022/5/6,495.46,Finished,CID1020
TR1341,Credit Card,2023/1/22,282.85,Finished,CID1893
TR1342,Apple Pay,2022/3/10,29.59,Declined,CID1693
TR1343,Credit Card,2023/9/30,249.69,Declined,CID1786
TR1344,Credit Card,2023/4/11,157.36,Declined,CID1717
TR1345,Credit Card,2022/7/25,99.07,Finished,CID1297
TR1346,Bank Transfer,2022/5/11,114.62,Declined,CID1172
TR1347,Apple Pay,2022/8/15,105.48,Declined,CID1535
TR1348,Apple Pay,2023/8/28,242.42,Declined,CID1700
TR1349,Credit Card,2022/10/27,163.07,Finished,CID1008
TR1350,Apple Pay,2023/1/8,154.17,Finished,CID1264
TR1351,Credit Card,2023/2/27,426.72,Declined,CID1169
TR1352,Bank Transfer,2022/10/28,485.18,Declined,CID1634
TR1353,Apple Pay,2023/7/22,468.03,Finished,CID1262
TR1354,Apple Pay,2022/3/12,481.56,Finished,CID1223
TR1355,Bank Transfer,2023/12/8,335.83,Finished,CID1649
TR1356,Bank Transfer,2022/9/24,346.57,Finished,CID1455
TR1357,Credit Card,2022/2/20,45.88,Declined,CID1105
TR1358,Credit Card,2023/9/5,221.3,Declined,CID1735
TR1359,Apple Pay,2023/10/6,59.1,Declined,CID1224
TR1360,Bank Transfer,2022/3/11,470.1,Declined,CID1763
TR1361,Credit Card,2023/3/25,462.38,Declined,CID1224
TR1362,Credit Card,2022/8/7,209.83,Declined,CID1332
TR1363,Apple Pay,2022/8/25,130.14,Declined,CID1047
TR1364,Bank Transfer,2023/8/18,333.81,Declined,CID1217
TR1365,Bank Transfer,2022/3/14,488.38,Finished,CID1783
TR1366,Apple Pay,2023/10/3,146.99,Declined,CID1742
TR1367,Bank Transfer,2023/5/1,42.09,Finished,CID1488
TR1368,Apple Pay,2023/6/8,263.57,Declined,CID1381
TR1369,Bank Transfer,2022/11/3,482.73,Finished,CID1897
TR1370,Bank Transfer,2023/5/20,448.71,Declined,CID1020
TR1371,Apple Pay,2022/9/22,297.42,Declined,CID1418
TR1372,Apple Pay,2023/8/15,251.47,Declined,CID1398
TR1373,Credit Card,2022/12/4,129.43,Finished,CID1408
TR1374,Credit Card,2022/6/3,169.11,Declined,CID1445
TR1375,Credit Card,2023/12/1,20.06,Declined,CID1192
TR1376,Apple Pay,2022/3/21,263.79,Declined,CID1420
TR1377,Bank Transfer,2022/6/12,64.75,Finished,CID1253
TR1378,Bank Transfer,2022/11/29,227.51,Finished,CID1113
TR1379,Bank Transfer,2023/10/19,463.5,Finished,CID1421
TR1380,Credit Card,2022/5/7,311.42,Declined,CID1102
TR1381,Bank Transfer,2023/4/9,160.27,Finished,CID1860
TR1382,Bank Transfer,2023/11/8,123.37,Finished,CID1704
TR1383,Bank Transfer,2022/8/8,298.71,Declined,CID1356
TR1384,Credit Card,2023/11/18,483.67,Declined,CID1155
TR1385,Apple Pay,2023/12/9,58.34,Declined,CID1526
TR1386,Credit Card,2022/4/20,278.23,Declined,CID1808
TR1387,Apple Pay,2023/6/14,72.96,Finished,CID1128
TR1388,Bank Transfer,2022/6/12,384.16,Declined,CID1017
TR1389,Bank Transfer,2022/3/23,347.11,Finished,CID1087
TR1390,Apple Pay,2023/11/22,170.96,Finished,CID1166
TR1391,Bank Transfer,2022/4/7,399.77,Finished,CID1542
TR1392,Credit Card,2022/9/1,427.34,Declined,CID1193
TR1393,Apple Pay,2022/11/26,138.58,Finished,CID1676
TR1394,Credit Card,2022/9/28,396.43,Finished,CID1657
TR1395,Bank Transfer,2022/8/27,258.08,Finished,CID1842
TR1396,Credit Card,2023/7/21,43.41,Declined,CID1282
TR1397,Credit Card,2023/5/15,159.54,Finished,CID1285
TR1398,Apple Pay,2023/2/18,169.32,Declined,CID1593
TR1399,Credit Card,2023/10/21,334.61,Finished,CID1840
TR1400,Apple Pay,2023/3/12,248.57,Finished,CID1326
TR1401,Credit Card,2023/9/1,413.84,Finished,CID1842
TR1402,Bank Transfer,2022/12/2,283.48,Declined,CID1021
TR1403,Apple Pay,2022/5/10,328.09,Declined,CID1861
TR1404,Credit Card,2022/6/22,466.99,Finished,CID1556
TR1405,Bank Transfer,2023/8/8,301.25,Declined,CID1521
TR1406,Bank Transfer,2023/11/3,489.81,Declined,CID1842
TR1407,Credit Card,2023/9/20,324.38,Declined,CID1655
TR1408,Credit Card,2022/3/25,334.97,Finished,CID1068
TR1409,Credit Card,2022/10/31,160.26,Declined,CID1522
TR1410,Credit Card,2023/8/12,252.74,Finished,CID1684
TR1411,Bank Transfer,2022/12/15,107.66,Declined,CID1226
TR1412,Apple Pay,2022/5/12,456.26,Declined,CID1461
TR1413,Bank Transfer,2023/6/20,472.25,Declined,CID1196
TR1414,Apple Pay,2023/7/5,453.27,Finished,CID1207
TR1415,Apple Pay,2022/12/8,227.59,Finished,CID1033
TR1416,Bank Transfer,2022/6/28,118,Declined,CID1674
TR1417,Bank Transfer,2023/4/11,73.98,Finished,CID1845
TR1418,Bank Transfer,2022/4/6,213.98,Finished,CID1236
TR1419,Apple Pay,2023/11/18,245.79,Declined,CID1299
TR1420,Bank Transfer,2022/11/5,412.59,Declined,CID1472
TR1421,Apple Pay,2022/2/24,378.65,Declined,CID1707
TR1422,Apple Pay,2022/12/22,73.46,Declined,CID1176
TR1423,Bank Transfer,2022/2/6,297.58,Finished,CID1823
TR1424,Credit Card,2022/12/14,389.73,Declined,CID1861
TR1425,Bank Transfer,2023/2/13,200.16,Declined,CID1563
TR1426,Credit Card,2022/5/4,211.64,Declined,CID1449
TR1427,Credit Card,2023/9/4,347.38,Declined,CID1738
TR1428,Bank Transfer,2022/4/23,428.57,Finished,CID1434
TR1429,Bank Transfer,2022/7/6,455.59,Finished,CID1216
TR1430,Apple Pay,2023/3/29,203.98,Declined,CID1812
TR1431,Bank Transfer,2022/12/18,62.38,Declined,CID1082
TR1432,Bank Transfer,2022/12/30,406.62,Finished,CID1396
TR1433,Apple Pay,2022/10/2,167.91,Finished,CID1146
TR1434,Credit Card,2023/8/25,207.21,Finished,CID1389
TR1435,Apple Pay,2022/4/30,81.72,Finished,CID1501
TR1436,Bank Transfer,2023/9/26,298.75,Finished,CID1479
TR1437,Apple Pay,2023/8/24,445.98,Declined,CID1105
TR1438,Bank Transfer,2023/2/7,72.15,Finished,CID1557
TR1439,Credit Card,2022/8/3,327.99,Finished,CID1147
TR1440,Apple Pay,2023/3/2,173.55,Declined,CID1508
TR1441,Bank Transfer,2023/10/15,404.92,Finished,CID1729
TR1442,Apple Pay,2022/11/9,376.53,Finished,CID1329
TR1443,Bank Transfer,2023/2/5,34.34,Declined,CID1394
TR1444,Bank Transfer,2023/10/31,238.86,Finished,CID1837
TR1445,Credit Card,2022/12/27,392.9,Finished,CID1189
TR1446,Credit Card,2023/1/26,49.79,Finished,CID1003
TR1447,Apple Pay,2023/6/20,136.32,Declined,CID1444
TR1448,Credit Card,2022/10/25,461.05,Finished,CID1408
TR1449,Bank Transfer,2023/7/8,455.25,Declined,CID1673
TR1450,Bank Transfer,2023/10/6,255.53,Finished,CID1236
TR1451,Apple Pay,2023/1/29,219.82,Declined,CID1773
TR1452,Bank Transfer,2023/12/3,247.19,Finished,CID1573
TR1453,Apple Pay,2023/5/26,328.94,Finished,CID1175
TR1454,Bank Transfer,2023/3/25,353.9,Declined,CID1522
TR1455,Bank Transfer,2022/1/18,367.57,Declined,CID1054
TR1456,Credit Card,2022/3/3,70.28,Finished,CID1477
TR1457,Credit Card,2023/6/15,97.77,Finished,CID1230
TR1458,Apple Pay,2022/10/28,417.95,Declined,CID1537
TR1459,Bank Transfer,2023/10/17,347.17,Declined,CID1229
TR1460,Credit Card,2023/4/22,265.35,Declined,CID1346
TR1461,Apple Pay,2023/12/10,328.79,Declined,CID1679
TR1462,Bank Transfer,2022/8/14,381.69,Declined,CID1435
TR1463,Bank Transfer,2022/8/11,321.92,Declined,CID1373
TR1464,Bank Transfer,2022/8/20,215.05,Finished,CID1048
TR1465,Bank Transfer,2023/5/24,303.87,Finished,CID1794
TR1466,Credit Card,2022/5/14,481.08,Finished,CID1024
TR1467,Bank Transfer,2022/11/6,319.61,Declined,CID1388
TR1468,Bank Transfer,2023/7/27,111.5,Declined,CID1014
TR1469,Bank Transfer,2022/1/4,298.38,Declined,CID1868
TR1470,Credit Card,2022/11/10,427.29,Declined,CID1204
TR1471,Apple Pay,2022/5/20,151.44,Finished,CID1379
TR1472,Apple Pay,2022/1/18,479.97,Finished,CID1812
TR1473,Bank Transfer,2023/5/20,59.76,Declined,CID1180
TR1474,Bank Transfer,2022/7/3,219.79,Declined,CID1869
TR1475,Credit Card,2022/5/28,415.39,Declined,CID1259
TR1476,Apple Pay,2022/7/17,143.41,Finished,CID1684
TR1477,Bank Transfer,2022/7/23,351.95,Declined,CID1059
TR1478,Apple Pay,2022/3/23,302.45,Declined,CID1784
TR1479,Apple Pay,2023/11/19,256.64,Declined,CID1740
TR1480,Apple Pay,2023/1/29,303.69,Declined,CID1583
TR1481,Credit Card,2022/1/18,310.03,Declined,CID1659
TR1482,Bank Transfer,2023/3/25,207.73,Declined,CID1736
TR1483,Credit Card,2023/3/21,406.1,Finished,CID1654
TR1484,Apple Pay,2023/10/16,50.65,Declined,CID1549
TR1485,Bank Transfer,2022/12/11,493.37,Finished,CID1780
TR1486,Bank Transfer,2022/12/12,413.37,Finished,CID1672
TR1487,Bank Transfer,2022/7/8,40.75,Finished,CID1789
TR1488,Apple Pay,2023/4/29,331.02,Finished,CID1142
TR1489,Bank Transfer,2023/7/26,259.47,Finished,CID1510
TR1490,Bank Transfer,2023/2/11,119.95,Declined,CID1027
TR1491,Apple Pay,2023/6/17,473.5,Finished,CID1668
TR1492,Credit Card,2022/10/15,61.92,Finished,CID1757
TR1493,Credit Card,2022/10/15,124.46,Declined,CID1191
TR1494,Credit Card,2023/7/27,41.7,Declined,CID1507
TR1495,Credit Card,2023/2/7,49.82,Finished,CID1019
TR1496,Credit Card,2023/12/11,248.99,Declined,CID1139
TR1497,Apple Pay,2022/6/24,348.1,Finished,CID1180
TR1498,Apple Pay,2023/6/23,172.08,Finished,CID1703
TR1499,Apple Pay,2022/2/13,156.76,Declined,CID1395
TR1500,Bank Transfer,2023/7/29,468.56,Finished,CID1725
TR1501,Apple Pay,2022/8/26,229.48,Finished,CID1521
TR1502,Credit Card,2022/7/23,320.32,Finished,CID1305
TR1503,Bank Transfer,2022/9/21,313.21,Declined,CID1651
TR1504,Apple Pay,2023/2/20,220.06,Finished,CID1531
TR1505,Credit Card,2022/7/4,366.92,Finished,CID1115
TR1506,Credit Card,2023/1/27,344.22,Declined,CID1820
TR1507,Credit Card,2023/10/27,217.11,Declined,CID1551
TR1508,Credit Card,2022/9/18,150.84,Finished,CID1515
TR1509,Apple Pay,2022/12/26,266.36,Finished,CID1484
TR1510,Credit Card,2023/11/3,483.95,Declined,CID1607
TR1511,Credit Card,2022/7/29,245.08,Declined,CID1816
TR1512,Apple Pay,2023/11/23,157.42,Finished,CID1163
TR1513,Apple Pay,2023/11/11,415.85,Declined,CID1785
TR1514,Credit Card,2022/6/14,189.12,Declined,CID1734
TR1515,Bank Transfer,2022/4/14,65.27,Finished,CID1820
TR1516,Apple Pay,2022/4/6,274.32,Declined,CID1156
TR1517,Bank Transfer,2022/12/17,183.88,Declined,CID1032
TR1518,Apple Pay,2023/3/12,163.63,Declined,CID1408
TR1519,Credit Card,2022/4/10,240.6,Finished,CID1385
TR1520,Bank Transfer,2023/2/28,263.02,Finished,CID1710
TR1521,Apple Pay,2023/7/30,138.7,Declined,CID1822
TR1522,Bank Transfer,2022/3/7,86.37,Declined,CID1419
TR1523,Bank Transfer,2023/4/26,44.58,Finished,CID1669
TR1524,Credit Card,2023/2/11,118.18,Declined,CID1829
TR1525,Credit Card,2022/9/15,129.83,Declined,CID1111
TR1526,Bank Transfer,2023/7/7,79.99,Finished,CID1560
TR1527,Credit Card,2022/10/30,79.57,Declined,CID1176
TR1528,Credit Card,2022/9/16,220.93,Finished,CID1673
TR1529,Bank Transfer,2022/1/25,478.51,Declined,CID1104
TR1530,Bank Transfer,2023/5/3,452.07,Finished,CID1692
TR1531,Apple Pay,2022/8/17,168.59,Declined,CID1284
TR1532,Apple Pay,2023/4/19,157.92,Finished,CID1658
TR1533,Apple Pay,2023/5/9,63.9,Finished,CID1751
TR1534,Bank Transfer,2022/12/28,221.64,Finished,CID1748
TR1535,Credit Card,2022/7/3,324.84,Declined,CID1834
TR1536,Bank Transfer,2023/4/27,83.65,Finished,CID1296
TR1537,Apple Pay,2023/3/19,52.44,Declined,CID1696
TR1538,Credit Card,2022/2/6,244.94,Declined,CID1115
TR1539,Credit Card,2023/1/23,268.1,Declined,CID1825
TR1540,Bank Transfer,2023/10/7,177.85,Declined,CID1459
TR1541,Credit Card,2023/5/26,137.72,Finished,CID1081
TR1542,Credit Card,2022/1/19,130.74,Finished,CID1448
TR1543,Credit Card,2023/4/20,209.79,Declined,CID1778
TR1544,Apple Pay,2023/5/26,125.84,Finished,CID1324
TR1545,Bank Transfer,2023/11/23,301.97,Declined,CID1658
TR1546,Bank Transfer,2022/1/18,253.59,Finished,CID1837
TR1547,Bank Transfer,2022/7/10,388.37,Finished,CID1178
TR1548,Apple Pay,2022/10/1,340.18,Declined,CID1607
TR1549,Apple Pay,2022/3/18,152.9,Declined,CID1667
TR1550,Bank Transfer,2022/2/1,166.78,Declined,CID1459
TR1551,Bank Transfer,2022/8/18,239.6,Finished,CID1269
TR1552,Bank Transfer,2022/12/4,232.37,Finished,CID1613
TR1553,Apple Pay,2022/8/1,149.22,Finished,CID1370
TR1554,Apple Pay,2022/6/28,305.96,Declined,CID1345
TR1555,Apple Pay,2023/11/7,356.12,Declined,CID1407
TR1556,Credit Card,2023/8/20,180.99,Declined,CID1109
TR1557,Apple Pay,2022/4/2,362.25,Declined,CID1656
TR1558,Credit Card,2023/1/3,224.98,Declined,CID1644
TR1559,Credit Card,2023/6/12,66.29,Finished,CID1394
TR1560,Apple Pay,2023/4/10,157.55,Finished,CID1530
TR1561,Bank Transfer,2023/7/9,122.42,Declined,CID1656
TR1562,Bank Transfer,2022/11/13,174.59,Declined,CID1351
TR1563,Apple Pay,2022/5/22,138.36,Declined,CID1352
TR1564,Bank Transfer,2023/8/12,365.39,Declined,CID1672
TR1565,Credit Card,2023/4/29,380.84,Declined,CID1779
TR1566,Bank Transfer,2022/8/26,146.51,Declined,CID1519
TR1567,Credit Card,2022/6/10,200.8,Declined,CID1179
TR1568,Bank Transfer,2022/4/24,163.57,Declined,CID1268
TR1569,Credit Card,2023/4/11,353.72,Finished,CID1709
TR1570,Credit Card,2022/1/2,153.19,Declined,CID1275
TR1571,Apple Pay,2022/12/26,474.28,Declined,CID1468
TR1572,Bank Transfer,2022/11/17,283.14,Declined,CID1062
TR1573,Credit Card,2023/11/9,189.71,Finished,CID1191
TR1574,Bank Transfer,2023/11/6,249.57,Declined,CID1022
TR1575,Bank Transfer,2023/7/1,286.7,Finished,CID1863
TR1576,Credit Card,2022/1/26,367.33,Finished,CID1032
TR1577,Apple Pay,2023/1/26,77.44,Finished,CID1808
TR1578,Credit Card,2022/10/13,395.58,Declined,CID1294
TR1579,Apple Pay,2022/1/6,47.89,Finished,CID1748
TR1580,Credit Card,2022/8/24,198.62,Declined,CID1285
TR1581,Bank Transfer,2022/6/7,480.77,Declined,CID1849
TR1582,Credit Card,2023/5/2,360.54,Finished,CID1409
TR1583,Bank Transfer,2023/12/13,383.05,Declined,CID1540
TR1584,Apple Pay,2023/12/2,117.23,Declined,CID1338
TR1585,Credit Card,2022/6/19,356.28,Finished,CID1437
TR1586,Apple Pay,2023/4/25,193.25,Declined,CID1239
TR1587,Bank Transfer,2023/8/24,390.99,Finished,CID1294
TR1588,Bank Transfer,2022/1/21,293.16,Finished,CID1502
TR1589,Credit Card,2022/10/11,244.52,Declined,CID1467
TR1590,Bank Transfer,2023/12/13,85.21,Finished,CID1730
TR1591,Bank Transfer,2023/8/30,438.19,Declined,CID1088
TR1592,Apple Pay,2022/11/12,244.77,Declined,CID1446
TR1593,Bank Transfer,2022/5/26,392.06,Finished,CID1311
TR1594,Bank Transfer,2023/11/11,320.15,Declined,CID1101
TR1595,Bank Transfer,2022/5/23,459.37,Finished,CID1750
TR1596,Apple Pay,2023/7/16,48.98,Declined,CID1740
TR1597,Credit Card,2022/10/7,44.76,Finished,CID1753
TR1598,Apple Pay,2022/9/16,438.67,Declined,CID1275
TR1599,Bank Transfer,2023/1/3,154.37,Finished,CID1264
TR1600,Apple Pay,2023/11/14,110.09,Finished,CID1010
TR1601,Apple Pay,2023/1/13,42.79,Declined,CID1545
TR1602,Credit Card,2022/10/2,320.3,Finished,CID1043
TR1603,Credit Card,2022/2/28,146.36,Declined,CID1170
TR1604,Bank Transfer,2022/3/18,89.66,Finished,CID1088
TR1605,Credit Card,2023/7/5,487.99,Finished,CID1287
TR1606,Bank Transfer,2023/2/10,63.21,Declined,CID1105
TR1607,Credit Card,2022/3/11,407.98,Declined,CID1168
TR1608,Bank Transfer,2023/12/30,139.44,Declined,CID1639
TR1609,Credit Card,2022/10/6,406.32,Declined,CID1690
TR1610,Bank Transfer,2022/8/2,215.48,Declined,CID1387
TR1611,Bank Transfer,2023/12/29,307.46,Declined,CID1584
TR1612,Apple Pay,2023/12/5,154.79,Declined,CID1062
TR1613,Bank Transfer,2023/7/29,437.98,Finished,CID1830
TR1614,Bank Transfer,2023/10/16,101.16,Declined,CID1381
TR1615,Apple Pay,2023/11/1,281.68,Declined,CID1410
TR1616,Credit Card,2023/11/16,254,Declined,CID1363
TR1617,Bank Transfer,2023/10/30,115.63,Declined,CID1382
TR1618,Bank Transfer,2023/11/11,201.12,Finished,CID1469
TR1619,Apple Pay,2022/1/21,464.93,Declined,CID1220
TR1620,Bank Transfer,2022/4/1,405.71,Finished,CID1351
TR1621,Apple Pay,2023/11/24,70.51,Declined,CID1058
TR1622,Apple Pay,2022/8/5,17.79,Declined,CID1171
TR1623,Apple Pay,2022/11/8,119.38,Finished,CID1859
TR1624,Credit Card,2022/3/8,427.31,Finished,CID1629
TR1625,Apple Pay,2022/11/30,181.57,Finished,CID1491
TR1626,Apple Pay,2022/8/6,106.42,Finished,CID1598
TR1627,Apple Pay,2022/9/23,20.95,Finished,CID1671
TR1628,Bank Transfer,2023/9/20,108.95,Finished,CID1274
TR1629,Credit Card,2023/2/17,93.45,Finished,CID1064
TR1630,Bank Transfer,2022/9/11,27.6,Finished,CID1796
TR1631,Bank Transfer,2023/3/28,466.19,Declined,CID1503
TR1632,Apple Pay,2023/5/28,453.15,Finished,CID1899
TR1633,Bank Transfer,2022/5/23,311.33,Finished,CID1051
TR1634,Bank Transfer,2022/5/31,386.38,Finished,CID1209
TR1635,Credit Card,2022/8/11,393.09,Finished,CID1268
TR1636,Credit Card,2023/10/4,49.5,Finished,CID1705
TR1637,Bank Transfer,2023/6/3,376.45,Finished,CID1886
TR1638,Credit Card,2022/5/9,127.84,Declined,CID1332
TR1639,Bank Transfer,2023/9/11,453.21,Finished,CID1208
TR1640,Apple Pay,2023/1/12,261.97,Finished,CID1235
TR1641,Bank Transfer,2023/1/5,26.94,Finished,CID1343
TR1642,Credit Card,2023/1/22,328.03,Finished,CID1731
TR1643,Apple Pay,2022/12/3,358.37,Finished,CID1315
TR1644,Credit Card,2022/9/22,426.33,Declined,CID1575
TR1645,Bank Transfer,2022/4/11,325.82,Finished,CID1673
TR1646,Bank Transfer,2023/12/7,156.78,Declined,CID1358
TR1647,Credit Card,2022/11/12,21.82,Declined,CID1314
TR1648,Bank Transfer,2022/3/19,89.54,Finished,CID1673
TR1649,Apple Pay,2022/3/29,216.23,Finished,CID1842
TR1650,Credit Card,2022/12/28,496.6,Declined,CID1661
TR1651,Bank Transfer,2023/2/10,434.15,Declined,CID1752
TR1652,Apple Pay,2022/9/8,257.07,Declined,CID1546
TR1653,Credit Card,2023/7/30,60.81,Declined,CID1030
TR1654,Apple Pay,2023/8/6,120.98,Declined,CID1311
TR1655,Apple Pay,2023/5/16,73.16,Declined,CID1771
TR1656,Credit Card,2023/12/3,95.41,Declined,CID1813
TR1657,Bank Transfer,2023/6/4,439.45,Declined,CID1634
TR1658,Apple Pay,2023/11/27,407.72,Declined,CID1873
TR1659,Credit Card,2022/8/23,177.19,Declined,CID1139
TR1660,Bank Transfer,2022/12/14,173.69,Finished,CID1259
TR1661,Credit Card,2022/5/28,239.51,Declined,CID1351
TR1662,Bank Transfer,2023/2/25,186.27,Finished,CID1471
TR1663,Credit Card,2022/2/10,394.98,Finished,CID1207
TR1664,Credit Card,2022/6/14,58.52,Finished,CID1355
TR1665,Bank Transfer,2022/1/17,164.2,Finished,CID1775
TR1666,Bank Transfer,2022/10/20,412.75,Declined,CID1742
TR1667,Credit Card,2023/1/11,110.36,Finished,CID1325
TR1668,Apple Pay,2023/4/6,481.8,Finished,CID1659
TR1669,Bank Transfer,2023/2/2,48.78,Declined,CID1338
TR1670,Apple Pay,2023/4/6,366.31,Declined,CID1155
TR1671,Apple Pay,2022/1/5,217.15,Declined,CID1596
TR1672,Bank Transfer,2022/7/15,489.51,Declined,CID1228
TR1673,Bank Transfer,2023/12/14,138.21,Declined,CID1859
TR1674,Apple Pay,2023/11/24,316.12,Declined,CID1888
TR1675,Bank Transfer,2022/1/6,454.67,Finished,CID1366
TR1676,Bank Transfer,2023/5/11,460.39,Finished,CID1836
TR1677,Bank Transfer,2023/1/16,60.65,Finished,CID1150
TR1678,Bank Transfer,2023/3/9,261.58,Declined,CID1237
TR1679,Apple Pay,2023/6/17,422.63,Declined,CID1892
TR1680,Credit Card,2022/11/26,300.26,Finished,CID1622
TR1681,Apple Pay,2023/8/11,397.09,Finished,CID1239
TR1682,Apple Pay,2023/4/16,288.8,Declined,CID1602
TR1683,Bank Transfer,2022/8/8,165.09,Finished,CID1752
TR1684,Credit Card,2023/1/21,226.19,Finished,CID1666
TR1685,Credit Card,2022/11/28,436.13,Declined,CID1291
TR1686,Apple Pay,2022/7/12,228.33,Finished,CID1229
TR1687,Apple Pay,2023/6/9,337.23,Finished,CID1675
TR1688,Bank Transfer,2023/1/22,70.43,Finished,CID1499
TR1689,Credit Card,2022/4/20,159.47,Declined,CID1172
TR1690,Credit Card,2023/11/19,195.55,Finished,CID1642
TR1691,Bank Transfer,2023/7/8,466.6,Finished,CID1462
TR1692,Bank Transfer,2022/11/24,240.86,Finished,CID1335
TR1693,Credit Card,2022/2/13,305.88,Declined,CID1864
TR1694,Bank Transfer,2023/2/26,174.74,Declined,CID1704
TR1695,Credit Card,2022/2/14,153.67,Finished,CID1244
TR1696,Bank Transfer,2023/5/29,460.2,Declined,CID1081
TR1697,Credit Card,2022/10/15,372.13,Declined,CID1620
TR1698,Apple Pay,2023/7/3,80.16,Finished,CID1693
TR1699,Apple Pay,2023/2/7,289.11,Finished,CID1047
TR1700,Apple Pay,2023/3/30,165.29,Finished,CID1261
TR1701,Credit Card,2022/2/22,448.92,Declined,CID1320
TR1702,Bank Transfer,2022/5/29,440.55,Declined,CID1178
TR1703,Bank Transfer,2023/12/1,451.66,Finished,CID1859
TR1704,Credit Card,2023/3/17,12.64,Declined,CID1448
TR1705,Apple Pay,2023/8/13,40.47,Declined,CID1230
TR1706,Apple Pay,2022/3/15,68.83,Declined,CID1854
TR1707,Apple Pay,2022/10/6,401.75,Finished,CID1737
TR1708,Bank Transfer,2023/7/4,243.7,Finished,CID1042
TR1709,Bank Transfer,2023/7/19,192.39,Declined,CID1040
TR1710,Credit Card,2023/11/21,145.84,Declined,CID1626
TR1711,Credit Card,2022/5/8,359.85,Finished,CID1705
TR1712,Credit Card,2023/9/25,76.3,Declined,CID1655
TR1713,Credit Card,2022/10/8,387.36,Finished,CID1795
TR1714,Apple Pay,2023/10/12,303.18,Declined,CID1797
TR1715,Bank Transfer,2022/5/12,224.45,Declined,CID1185
TR1716,Credit Card,2023/10/1,339.87,Declined,CID1089
TR1717,Credit Card,2023/3/21,355.32,Finished,CID1785
TR1718,Bank Transfer,2022/1/15,379.7,Finished,CID1655
TR1719,Bank Transfer,2022/11/23,231.48,Declined,CID1028
TR1720,Bank Transfer,2022/7/24,123.27,Finished,CID1050
TR1721,Apple Pay,2022/1/12,359.27,Declined,CID1030
TR1722,Credit Card,2023/2/20,470.25,Declined,CID1526
TR1723,Credit Card,2022/8/2,313.3,Declined,CID1559
TR1724,Credit Card,2022/7/24,330.58,Declined,CID1394
TR1725,Apple Pay,2022/10/19,429.63,Declined,CID1401
TR1726,Bank Transfer,2023/1/29,220.68,Finished,CID1113
TR1727,Apple Pay,2022/2/11,388.09,Declined,CID1274
TR1728,Credit Card,2023/12/10,282.15,Finished,CID1255
TR1729,Credit Card,2023/4/8,86.58,Finished,CID1577
TR1730,Apple Pay,2023/4/8,181.47,Declined,CID1707
TR1731,Apple Pay,2022/12/7,30.75,Finished,CID1294
TR1732,Credit Card,2023/6/17,136.05,Declined,CID1888
TR1733,Credit Card,2023/2/2,239.32,Declined,CID1539
TR1734,Credit Card,2023/7/12,269.47,Declined,CID1781
TR1735,Apple Pay,2023/7/29,143.34,Declined,CID1728
TR1736,Credit Card,2022/10/21,320.48,Finished,CID1101
TR1737,Apple Pay,2023/4/15,403.12,Finished,CID1713
TR1738,Bank Transfer,2023/12/16,269.7,Finished,CID1013
TR1739,Apple Pay,2023/5/5,195.5,Finished,CID1277
TR1740,Credit Card,2023/9/1,71.62,Finished,CID1527
TR1741,Bank Transfer,2023/7/27,239.15,Finished,CID1881
